optimizer,lr,dropout,weight_decay,normalization,batch_size,epochs,final_train_loss,final_test_loss,final_test_accuracy,best_test_accuracy,best_epoch_num,epoch_train_losses,epoch_test_losses,epoch_test_accuracies
Adam,0.001,0.0,0.0001,batchnorm,256,10,0.19655324461612295,0.21947342681884766,0.9259,0.9259,9,"[0.6183903285797606, 0.38015688632396943, 0.32390123665966886, 0.2882673642102708, 0.26204602236443375, 0.24619438882837905, 0.23182647126786252, 0.22094804948948799, 0.20671366098079275, 0.19655324461612295]","[0.3489701629638672, 0.2990390991210938, 0.26997046966552735, 0.23937465057373047, 0.23594573974609376, 0.21744734954833983, 0.21967236785888672, 0.22279609680175783, 0.2166617919921875, 0.21947342681884766]","[0.871, 0.891, 0.8994, 0.9132, 0.9183, 0.9207, 0.9185, 0.9171, 0.9243, 0.9259]"
Adam,0.001,0.0,0.0001,layernorm,64,10,0.1886357291937192,0.23391968078613282,0.9194,0.9194,9,"[0.6285194899799473, 0.41001689604032776, 0.34584897368955714, 0.3069402919268049, 0.28020981948640045, 0.25499672859684747, 0.23345580851154796, 0.21510605056132717, 0.20281569441276065, 0.1886357291937192]","[0.37965047607421876, 0.3109928009033203, 0.2718992599487305, 0.2620880599975586, 0.2708179580688477, 0.23338503265380858, 0.2426208724975586, 0.2377478012084961, 0.23611949005126953, 0.23391968078613282]","[0.8527, 0.884, 0.9033, 0.9036, 0.905, 0.9162, 0.9114, 0.9162, 0.9141, 0.9194]"
Adam,0.001,0.0,0.0001,layernorm,128,10,0.22713353983692522,0.24948050537109376,0.9127,0.9148,8,"[0.7499492808318595, 0.4681718216648997, 0.4047559786008111, 0.3574289790094534, 0.3300258780974569, 0.3022327432945085, 0.27334183541887097, 0.25872372699254104, 0.24217895898165734, 0.22713353983692522]","[0.37619864501953126, 0.3362130126953125, 0.28675380249023436, 0.28412931518554685, 0.2619863021850586, 0.27021985015869143, 0.25184232330322265, 0.24731282958984374, 0.23813202362060548, 0.24948050537109376]","[0.8593, 0.8776, 0.8951, 0.9018, 0.9055, 0.9037, 0.9106, 0.914, 0.9148, 0.9127]"
Adam,0.001,0.0,0.0001,layernorm,256,10,0.23272624446990642,0.2498564239501953,0.9129,0.9129,9,"[0.8845605296023349, 0.4706669846747784, 0.3950032863211124, 0.3537859042274191, 0.3131006782359265, 0.29276717210069614, 0.2732970128668116, 0.25590700621300555, 0.23964571537489587, 0.23272624446990642]","[0.4107343963623047, 0.34026492919921875, 0.2934390197753906, 0.27338490142822264, 0.25717091979980466, 0.2618620819091797, 0.2532811294555664, 0.24111385345458985, 0.24817860717773438, 0.2498564239501953]","[0.8441, 0.8781, 0.8937, 0.902, 0.9055, 0.9067, 0.9075, 0.9108, 0.9108, 0.9129]"
Adam,0.001,0.3,0.0,None,64,10,0.20917828450166087,0.21018503723144533,0.923,0.923,9,"[0.5694746703131875, 0.36549539581290696, 0.31643553879628306, 0.28062871857079613, 0.26073259494102585, 0.2459107719337953, 0.2291239079302435, 0.22525455781232828, 0.21790783459952137, 0.20917828450166087]","[0.34940545349121094, 0.2911480377197266, 0.2660319213867188, 0.24809781646728515, 0.22514931640625, 0.22366523590087892, 0.2183903778076172, 0.21932529602050782, 0.21950409698486328, 0.21018503723144533]","[0.8666, 0.8896, 0.9032, 0.9077, 0.9197, 0.9184, 0.9225, 0.9224, 0.9206, 0.923]"
Adam,0.001,0.3,0.0,None,128,10,0.20174073667795672,0.2059339874267578,0.9236,0.9252,8,"[0.596513964283441, 0.3695230881161273, 0.3155456007734291, 0.2808406609716192, 0.26393226445166035, 0.24420321337195602, 0.23226260975289192, 0.21926958706460273, 0.21586973301129048, 0.20174073667795672]","[0.3483860778808594, 0.28399654541015623, 0.2609376129150391, 0.2378454559326172, 0.2346809326171875, 0.22007075500488282, 0.21798630981445313, 0.20985531158447265, 0.20911595611572265, 0.2059339874267578]","[0.8686, 0.8954, 0.9027, 0.9129, 0.9146, 0.9203, 0.9222, 0.9241, 0.9252, 0.9236]"
Adam,0.001,0.3,0.0,None,256,10,0.21240879056301523,0.20958033599853515,0.9215,0.9253,8,"[0.6554580968745212, 0.39621198354883397, 0.3386434534128676, 0.29930871826537114, 0.2747051528159608, 0.26258450169512565, 0.24636622286857443, 0.2331956386249116, 0.225389024361651, 0.21240879056301523]","[0.36399756469726563, 0.31227266540527343, 0.27749582214355467, 0.25472315368652343, 0.23723653564453126, 0.23157284088134766, 0.2280603546142578, 0.21678194122314454, 0.20692951049804686, 0.20958033599853515]","[0.8626, 0.8843, 0.9018, 0.9052, 0.9114, 0.915, 0.914, 0.9193, 0.9253, 0.9215]"
Adam,0.001,0.3,0.0,batchnorm,64,10,0.2607581095098814,0.21997245483398437,0.9196,0.9204,8,"[0.6913408548878962, 0.46589621712467566, 0.40211240592986536, 0.3616313905731193, 0.3370051299219828, 0.314005869744556, 0.29415960383535955, 0.28250693577502584, 0.2728880825899303, 0.2607581095098814]","[0.38596933898925784, 0.3303076538085937, 0.2852742492675781, 0.27165943756103517, 0.25446427459716797, 0.2422974594116211, 0.23919820709228515, 0.22715934753417968, 0.23244393157958984, 0.21997245483398437]","[0.8577, 0.8792, 0.8981, 0.8997, 0.9094, 0.912, 0.9149, 0.9192, 0.9204, 0.9196]"
Adam,0.001,0.3,0.0,batchnorm,128,10,0.2487336438316018,0.21761006317138673,0.9208,0.9208,9,"[0.6907433343848695, 0.45123620334464604, 0.3820270094663095, 0.3458183459889914, 0.3172417817784271, 0.30159578375470664, 0.2873565218151251, 0.2727884466428238, 0.25849852714139515, 0.2487336438316018]","[0.3842712005615234, 0.30432261352539064, 0.2947833770751953, 0.26710706481933594, 0.25445898895263674, 0.24757543334960938, 0.22786497955322266, 0.2290647216796875, 0.22146197357177735, 0.21761006317138673]","[0.8511, 0.8873, 0.8941, 0.9008, 0.9057, 0.9112, 0.9168, 0.9177, 0.9195, 0.9208]"
Adam,0.001,0.3,0.0,batchnorm,256,10,0.2905859335939935,0.23234702453613282,0.9169,0.9169,9,"[0.8193333403861269, 0.512339769906186, 0.43542711582589655, 0.39619495234590896, 0.36834272184270495, 0.3478001725800494, 0.3290564280241094, 0.31670727108387237, 0.30003057141253286, 0.2905859335939935]","[0.4116736480712891, 0.33752349853515623, 0.3059222442626953, 0.29173868865966796, 0.26928582763671877, 0.25592442932128906, 0.25371322174072264, 0.24184435424804687, 0.23969987335205079, 0.23234702453613282]","[0.8524, 0.879, 0.8911, 0.8961, 0.9021, 0.9071, 0.9079, 0.9114, 0.9127, 0.9169]"
Adam,0.001,0.3,0.0,layernorm,64,10,0.2746044068511869,0.24866654357910156,0.9112,0.9112,9,"[0.7335041738840055, 0.46157792040597656, 0.39775126092215335, 0.3652497888373922, 0.34296328255108427, 0.3221630433332056, 0.3083598089894887, 0.293566363420822, 0.2828766041155309, 0.2746044068511869]","[0.39112969055175784, 0.33290233459472657, 0.2864267059326172, 0.2894281021118164, 0.27003969116210935, 0.2591190231323242, 0.2524530303955078, 0.24847110290527344, 0.254808317565918, 0.24866654357910156]","[0.8573, 0.8782, 0.8981, 0.8959, 0.9036, 0.9049, 0.9098, 0.9077, 0.9042, 0.9112]"
Adam,0.001,0.3,0.0,layernorm,128,10,0.2781351120677838,0.2419703643798828,0.9122,0.9159,8,"[0.7607528529822953, 0.4727301743747329, 0.4108636032289533, 0.36986295624709586, 0.3434708552129233, 0.32339690107780733, 0.30999787469535495, 0.29796739504027214, 0.28885649913536715, 0.2781351120677838]","[0.41814862060546876, 0.3524972534179687, 0.30746019897460936, 0.28378115234375, 0.2754113800048828, 0.26333150024414065, 0.26169722595214845, 0.2522013000488281, 0.23573020935058595, 0.2419703643798828]","[0.8405, 0.868, 0.8854, 0.8977, 0.8992, 0.9043, 0.9066, 0.9096, 0.9159, 0.9122]"
Adam,0.001,0.3,0.0,layernorm,256,10,0.30252973494377544,0.2474906692504883,0.9105,0.9105,9,"[0.9463271224752385, 0.5286193994765586, 0.45424979316427355, 0.4093005356636453, 0.3800140366909352, 0.35286249803735853, 0.33646859013019725, 0.3226978672311661, 0.30970197877985367, 0.30252973494377544]","[0.4547071838378906, 0.370210107421875, 0.34442098999023435, 0.31409060974121095, 0.2846176239013672, 0.28307536926269533, 0.2644506790161133, 0.25533566589355466, 0.2511951446533203, 0.2474906692504883]","[0.8295, 0.8638, 0.8725, 0.8844, 0.8926, 0.8946, 0.9051, 0.9052, 0.9062, 0.9105]"
Adam,0.001,0.3,0.0001,None,64,10,0.21481624595534954,0.21581830139160157,0.922,0.9231,7,"[0.5694979138211655, 0.3661409307962287, 0.3130470268142376, 0.2819882354883751, 0.2650840202294814, 0.249274226846789, 0.2393128036984058, 0.22855948472518656, 0.22135047778598407, 0.21481624595534954]","[0.3412537048339844, 0.2838158447265625, 0.26300724334716796, 0.24341004638671876, 0.2366009323120117, 0.2331240219116211, 0.2184792922973633, 0.21559017791748047, 0.22549845275878908, 0.21581830139160157]","[0.8715, 0.8966, 0.9002, 0.9118, 0.9103, 0.916, 0.921, 0.9231, 0.9158, 0.922]"
Adam,0.001,0.3,0.0001,None,128,10,0.20429735005632646,0.21119160766601563,0.9247,0.9247,9,"[0.5845239617422954, 0.3562653338604136, 0.30553539510347694, 0.2735431140610404, 0.2572429884217187, 0.24171054029642647, 0.22825489414017847, 0.22153707145691426, 0.21179219214583256, 0.20429735005632646]","[0.3391850158691406, 0.27932661590576174, 0.2666627700805664, 0.24851127471923828, 0.2409252944946289, 0.22219094543457032, 0.21069674530029298, 0.22130409240722657, 0.20739940185546876, 0.21119160766601563]","[0.8778, 0.8975, 0.9039, 0.9097, 0.9121, 0.921, 0.9226, 0.9217, 0.9241, 0.9247]"
Adam,0.001,0.3,0.0001,None,256,10,0.20927749396638667,0.2028604522705078,0.9266,0.9266,9,"[0.6478057799187112, 0.3779213315628945, 0.3186276904446013, 0.2878626186796959, 0.2665641131553244, 0.24942290630746394, 0.2395244278172229, 0.23026162011826293, 0.21875280871036204, 0.20927749396638667]","[0.3548448944091797, 0.2970609130859375, 0.27023174743652345, 0.24896858825683593, 0.24056141662597658, 0.22316502227783203, 0.22776576690673828, 0.21622105560302735, 0.21245989685058594, 0.2028604522705078]","[0.8667, 0.8908, 0.9016, 0.9088, 0.9101, 0.9189, 0.9148, 0.9209, 0.9203, 0.9266]"
Adam,0.001,0.3,0.0001,batchnorm,64,10,0.24648935446289302,0.2171752151489258,0.9202,0.9202,9,"[0.684831541992708, 0.4613059802667927, 0.4030720289073773, 0.3621045470094757, 0.33544017263312836, 0.3127145588016713, 0.29348114258381347, 0.2756386993290074, 0.26104385960998056, 0.24648935446289302]","[0.36544967041015625, 0.34070418090820315, 0.30295574645996093, 0.27884766082763673, 0.25813277130126955, 0.24332893829345703, 0.23041273803710938, 0.23288353881835938, 0.22282359771728516, 0.2171752151489258]","[0.8686, 0.8713, 0.8908, 0.8969, 0.9042, 0.9097, 0.9142, 0.917, 0.9194, 0.9202]"
Adam,0.001,0.3,0.0001,batchnorm,128,10,0.2700114751866123,0.2302039596557617,0.9156,0.9156,9,"[0.7409494826788587, 0.48108634517899457, 0.41386288334565885, 0.37442012982709066, 0.3444846418302959, 0.3256117996376461, 0.3103162842328106, 0.2980912316646149, 0.281009856730636, 0.2700114751866123]","[0.3958169342041016, 0.3425298034667969, 0.2993582244873047, 0.2733516647338867, 0.25264991912841794, 0.2546992553710937, 0.23281653594970703, 0.23660014190673828, 0.24522691040039063, 0.2302039596557617]","[0.8568, 0.8736, 0.8917, 0.9003, 0.9079, 0.9053, 0.9143, 0.913, 0.9134, 0.9156]"
Adam,0.001,0.3,0.0001,batchnorm,256,10,0.30089622469658545,0.22723155212402343,0.9172,0.9172,9,"[0.8707839658919801, 0.5318088120602547, 0.4585308093973931, 0.41862199369897235, 0.38496293527014713, 0.36479651363606147, 0.3428829468945239, 0.3247446416540349, 0.31227325042511556, 0.30089622469658545]","[0.4268874755859375, 0.35595498046875, 0.32356355285644534, 0.2865242721557617, 0.2835581756591797, 0.25839610443115235, 0.25757648620605467, 0.2345623794555664, 0.2310693618774414, 0.22723155212402343]","[0.8437, 0.8679, 0.8867, 0.8997, 0.8946, 0.9073, 0.9068, 0.9141, 0.916, 0.9172]"
Adam,0.001,0.3,0.0001,layernorm,64,10,0.2591446666305126,0.2586285705566406,0.9069,0.9069,9,"[0.7710498353756313, 0.5035371385943661, 0.44433375359026356, 0.40464250802167695, 0.3563129591948188, 0.32311404057180704, 0.30420732905647396, 0.28617893320633403, 0.27067163836822583, 0.2591446666305126]","[0.4213076904296875, 0.3663705261230469, 0.3385355712890625, 0.3298713623046875, 0.29556083984375, 0.28515802612304686, 0.2650690399169922, 0.2607092620849609, 0.2662906036376953, 0.2586285705566406]","[0.8441, 0.8663, 0.8759, 0.8811, 0.8919, 0.8958, 0.9035, 0.9038, 0.9064, 0.9069]"
Adam,0.001,0.3,0.0001,layernorm,128,10,0.2790128728156405,0.25549278411865234,0.9082,0.9082,9,"[0.9492736226841331, 0.5511499817437454, 0.46856263483256927, 0.422263453510016, 0.3884182229225061, 0.35657806405380593, 0.3301075268655952, 0.3097647213097066, 0.29306380047218633, 0.2790128728156405]","[0.4534822692871094, 0.3839151123046875, 0.3272043151855469, 0.3208678985595703, 0.2900041015625, 0.2754134765625, 0.2768585891723633, 0.26153990631103513, 0.25526123046875, 0.25549278411865234]","[0.8246, 0.8569, 0.8757, 0.881, 0.8916, 0.8996, 0.8977, 0.9011, 0.9066, 0.9082]"
Adam,0.001,0.3,0.0001,layernorm,256,10,0.2835338036430643,0.24444348907470703,0.9125,0.9125,9,"[0.9370806630621565, 0.5217149186641612, 0.4436308013631942, 0.4008336421023024, 0.37221384403553415, 0.34808988957963094, 0.32570403655792807, 0.31141430773633594, 0.2916315674781799, 0.2835338036430643]","[0.44705101318359375, 0.3628488342285156, 0.3207022186279297, 0.29673414611816407, 0.2851946975708008, 0.2748967224121094, 0.2607684814453125, 0.2619527221679688, 0.24735977325439454, 0.24444348907470703]","[0.8309, 0.8604, 0.8784, 0.8918, 0.8955, 0.8972, 0.9055, 0.9028, 0.9123, 0.9125]"
