optimizer,lr,dropout,weight_decay,normalization,batch_size,epochs,final_train_loss,final_test_loss,final_test_accuracy,best_test_accuracy,best_epoch_num,epoch_train_losses,epoch_test_losses,epoch_test_accuracies
Adam,0.001,0.3,0.0,batchnorm,128,10,0.4130824769674334,0.332514599609375,0.8797,0.8797,9,"[1.0123825260062715, 0.6293990713701065, 0.5538138989319425, 0.5116574825889775, 0.4857226730918071, 0.4650660619806887, 0.4493576602768034, 0.4333699691587928, 0.4258162808824958, 0.4130824769674334]","[0.5282204498291015, 0.4418620910644531, 0.40580349731445314, 0.3844553131103516, 0.36971065673828124, 0.3601238372802734, 0.3550303283691406, 0.3413979034423828, 0.3372742950439453, 0.332514599609375]","[0.8046, 0.8384, 0.8532, 0.8585, 0.864, 0.8682, 0.8696, 0.876, 0.8759, 0.8797]"
Adam,0.001,0.3,0.0,batchnorm,256,10,0.4329647127618181,0.34137587280273435,0.8742,0.8742,9,"[1.111519694581945, 0.7008882946156441, 0.6151590275003554, 0.5602277787441903, 0.5253647518918869, 0.4983004277056836, 0.47969669192395314, 0.4646169214806658, 0.44471067114079255, 0.4329647127618181]","[0.5751373718261719, 0.49740204162597657, 0.45249076538085936, 0.43993650817871094, 0.40008925170898435, 0.38317620849609374, 0.369050048828125, 0.35334025268554686, 0.347605908203125, 0.34137587280273435]","[0.7779, 0.8071, 0.8315, 0.8365, 0.8527, 0.8581, 0.8645, 0.8705, 0.8734, 0.8742]"
Adam,0.001,0.3,0.0,layernorm,64,10,0.3573846046858505,0.3091174865722656,0.8882,0.8885,8,"[0.8309741434194385, 0.5307859688647775, 0.4710540361940734, 0.4397426518295874, 0.4187472723821587, 0.3964592013944949, 0.38723694604597114, 0.3780502067096452, 0.368599694404902, 0.3573846046858505]","[0.4523210205078125, 0.3832637268066406, 0.3670251220703125, 0.34306759033203127, 0.33345888366699217, 0.3181551788330078, 0.3109301147460938, 0.31043453674316407, 0.3082753143310547, 0.3091174865722656]","[0.8311, 0.8577, 0.8627, 0.8751, 0.8781, 0.8825, 0.885, 0.883, 0.8885, 0.8882]"
Adam,0.001,0.3,0.0,layernorm,128,10,0.3809631219360112,0.32034613647460936,0.8823,0.8835,7,"[0.9666391311805131, 0.5899928402799025, 0.5175146853237518, 0.477526274317109, 0.4495541834627896, 0.4301987685628537, 0.4132737359449045, 0.40177336303409994, 0.3942128062438863, 0.3809631219360112]","[0.49495997619628906, 0.40878408813476563, 0.3777102813720703, 0.3570903564453125, 0.3481772125244141, 0.3403490386962891, 0.32478748779296873, 0.3217814392089844, 0.3176229858398438, 0.32034613647460936]","[0.8194, 0.8483, 0.8598, 0.8677, 0.8704, 0.8741, 0.8811, 0.8835, 0.8833, 0.8823]"
Adam,0.001,0.3,0.0,layernorm,256,10,0.3943371199546976,0.3168070373535156,0.8832,0.8832,9,"[1.2028812520047452, 0.6657934924389454, 0.5628472039040099, 0.50763621900944, 0.47279191663924686, 0.44996623739283137, 0.43126769763358097, 0.4192942878033252, 0.41089889622749165, 0.3943371199546976]","[0.5472503662109375, 0.4575634338378906, 0.40214578552246094, 0.387531787109375, 0.3644784454345703, 0.35077741394042966, 0.3414587280273437, 0.32885505676269533, 0.3284236145019531, 0.3168070373535156]","[0.7919, 0.8322, 0.8479, 0.856, 0.8679, 0.8677, 0.8734, 0.8773, 0.8803, 0.8832]"
Adam,0.001,0.3,0.0001,None,64,10,0.38125819841554676,0.3122891036987305,0.8832,0.8859,8,"[0.8117494859548011, 0.5453085160013963, 0.4888747738781514, 0.45301423946232683, 0.4356145377415838, 0.419529330120412, 0.4062910659322098, 0.397113097454312, 0.3859968458824575, 0.38125819841554676]","[0.45115487670898435, 0.3857703643798828, 0.37123631591796874, 0.34663102416992186, 0.3395429962158203, 0.32268990783691404, 0.32569366760253904, 0.31292302856445314, 0.3096681671142578, 0.3122891036987305]","[0.837, 0.8637, 0.8594, 0.8711, 0.8725, 0.8832, 0.8799, 0.8845, 0.8859, 0.8832]"
Adam,0.001,0.3,0.0001,None,128,10,0.4133680080935391,0.3301416259765625,0.8802,0.8802,9,"[0.9806996890858038, 0.6155017585134201, 0.5434687975754362, 0.5059885087806278, 0.478629971935805, 0.4640575125019179, 0.44309600358451606, 0.4325185029554977, 0.42139783438080664, 0.4133680080935391]","[0.52589140625, 0.45299519653320314, 0.4146391662597656, 0.3882930328369141, 0.37693313903808595, 0.3580381286621094, 0.35047685546875, 0.3410501007080078, 0.34391393127441405, 0.3301416259765625]","[0.8029, 0.836, 0.8477, 0.8558, 0.8649, 0.8704, 0.8749, 0.8757, 0.8753, 0.8802]"
Adam,0.001,0.3,0.0001,None,256,10,0.41663091829482546,0.33248033447265624,0.8772,0.8772,9,"[1.1059104143305027, 0.6560098371607193, 0.5638530164322955, 0.5228503203138392, 0.4906931158075941, 0.46875115607647183, 0.4524914842970828, 0.4384724948000401, 0.4281769389801837, 0.41663091829482546]","[0.5593866760253906, 0.46505030822753907, 0.42404223937988283, 0.39489017028808593, 0.38102409362792966, 0.3652877258300781, 0.35345057983398437, 0.34683997802734373, 0.3405430969238281, 0.33248033447265624]","[0.786, 0.8251, 0.8458, 0.8569, 0.8619, 0.864, 0.8703, 0.8741, 0.8742, 0.8772]"
Adam,0.001,0.3,0.0001,batchnorm,64,10,0.3857406584788233,0.3153083038330078,0.8863,0.8863,9,"[0.8899311076031565, 0.5739646419596824, 0.5014548377950054, 0.46425005161304717, 0.4458606731948822, 0.4278505400839899, 0.4130321435296713, 0.401382015934631, 0.39337271633051607, 0.3857406584788233]","[0.48309915771484374, 0.417101171875, 0.38053247985839844, 0.36068883361816406, 0.3349949920654297, 0.33435146484375, 0.3256650604248047, 0.32018352966308594, 0.3219428436279297, 0.3153083038330078]","[0.8168, 0.8445, 0.8593, 0.8643, 0.8737, 0.8761, 0.8766, 0.8814, 0.8812, 0.8863]"
Adam,0.001,0.3,0.0001,batchnorm,128,10,0.39919102770179066,0.31851739196777346,0.8827,0.8827,9,"[1.002534882028474, 0.6190565504880348, 0.5415377641664639, 0.5018045904793973, 0.4708443990648428, 0.4485790438489365, 0.43207077818638734, 0.41961393008099945, 0.406611096884396, 0.39919102770179066]","[0.5025152862548828, 0.4412534759521484, 0.3988235595703125, 0.375036767578125, 0.35926996459960936, 0.34583182678222657, 0.34605049743652344, 0.3314075744628906, 0.3293463836669922, 0.31851739196777346]","[0.8142, 0.8399, 0.856, 0.8635, 0.8665, 0.8744, 0.8722, 0.8765, 0.878, 0.8827]"
Adam,0.001,0.3,0.0001,batchnorm,256,10,0.43009223151714243,0.33556893615722655,0.8809,0.8809,9,"[1.278315348320819, 0.7158642327531856, 0.5967179965465627, 0.5431921788986693, 0.5074925212149924, 0.48559469466513777, 0.4662703422789878, 0.448977451628827, 0.43767074409951556, 0.43009223151714243]","[0.5824459716796875, 0.4674902587890625, 0.42400082397460936, 0.39205226135253907, 0.3771526580810547, 0.36238657531738283, 0.3565200103759766, 0.3490737579345703, 0.33702384033203125, 0.33556893615722655]","[0.7831, 0.8255, 0.8456, 0.862, 0.863, 0.8709, 0.8693, 0.8724, 0.877, 0.8809]"
Adam,0.001,0.3,0.0001,layernorm,64,10,0.36167579398417016,0.3060187774658203,0.8877,0.8877,9,"[0.902713175299071, 0.5568506304961024, 0.4906070388075131, 0.45177705979931837, 0.4306300835791173, 0.4114004104598753, 0.39713729841749806, 0.3814464168094877, 0.3768159703595806, 0.36167579398417016]","[0.4716946563720703, 0.4024021362304688, 0.36948197326660154, 0.3459462677001953, 0.3391452239990234, 0.3300508819580078, 0.32164747314453124, 0.31822785949707033, 0.30971793212890625, 0.3060187774658203]","[0.824, 0.849, 0.8615, 0.8678, 0.8763, 0.8783, 0.8785, 0.8822, 0.882, 0.8877]"
Adam,0.001,0.3,0.0001,layernorm,128,10,0.3645665847035105,0.3059658172607422,0.8875,0.8875,9,"[1.061053953445288, 0.5946615756447635, 0.506547843215308, 0.467394246030718, 0.43877057565936145, 0.41348861354881766, 0.4006955033616979, 0.389662253799469, 0.37843919353190264, 0.3645665847035105]","[0.5078300750732422, 0.42358845520019534, 0.3838829864501953, 0.357383447265625, 0.34060479736328125, 0.3282321319580078, 0.3175270477294922, 0.31261290588378904, 0.32191108093261717, 0.3059658172607422]","[0.8096, 0.8438, 0.8558, 0.8675, 0.8733, 0.8805, 0.8872, 0.8859, 0.8843, 0.8875]"
Adam,0.001,0.3,0.0001,layernorm,256,10,0.38640036278582635,0.3143050994873047,0.8849,0.8849,9,"[1.2403306080939922, 0.6394615831527304, 0.5420561937575644, 0.4915964281305354, 0.46337310253305636, 0.43802812885730824, 0.4215483175947311, 0.40832887291908265, 0.3974591313524449, 0.38640036278582635]","[0.5427809875488281, 0.43438292236328124, 0.39358111572265625, 0.380730712890625, 0.35306287841796874, 0.33940771789550783, 0.3300976104736328, 0.32672242736816404, 0.32573750610351565, 0.3143050994873047]","[0.7977, 0.8399, 0.8545, 0.86, 0.8712, 0.8758, 0.8788, 0.8788, 0.8821, 0.8849]"
